111.65553893351469,0
305.1380456486591,0
93.2197666803736,1
163.02484297974502,0
65.88183453053878,0
159.4652649520272,1
201.14829763542835,0
349.2196366778583,0
173.51093057911726,0
34.601222410563516,1
1110.0114970493971,0
60.274174492798835,1
24.307017344394247,0
216.0016102913006,0
160.92179092023244,1
47.76057172327607,1
174.4949943826596,0
95.36298363375029,0
69.63744833692488,0
211.52310129780003,0
172.59150917919442,0
160.9907208987114,1
23.129786624011377,0
26.817061903026463,0
89.38370942523512,1
49.43885119430077,1
24.453444263300835,0
197.69303922717393,1
72.91933715756761,1
212.1213656561053,1
1187.7824165437205,1
177.06317884845473,1
108.31747048917305,1
42.94490469230371,0
552.3293461151475,1
200.2243501100767,0
468.3844916806166,1
555.125270870717,0
175.0698191555556,1
305.18632417431076,0
246.58323445364167,0
26.738522753783347,1
466.77461270196534,0
307.1248834404323,0
45.698027657054354,0
286.6412748398609,0
213.50235940707861,0
898.6698671577336,0
318.0574679307618,0
100.85265378871445,0
111.32830079272068,0
74.1340493307965,1
397.7791654658226,1
371.3228260517478,0
287.4399084847466,1
345.9416207925801,0
73.82633410246879,0
180.65986325081855,1
232.2848005483453,1
561.4666865232971,1
594.5814792716687,0
182.9972978754075,0
195.3391144217983,0
151.87024834129429,0
295.005238791327,0
53.30563376423636,1
100.22292394297416,1
87.8250420226549,1
100.25792484154648,0
93.27526659464743,1
76.21700622139716,0
443.4594481275083,1
173.62834625793576,0
269.67736384022675,1
51.725124917895016,0
155.49248933729785,1
195.13755268902224,0
430.0245098488699,1
67.1143191480794,1
235.24826644441436,0
26.661163222106612,1
420.0317767047921,0
108.02130256850039,0
120.37866083016934,1
601.9124599985518,0
38.09802988279966,1
174.0095965308925,0
103.38304040514913,1
182.58181031369963,1
231.92897166192668,0
317.1844731817796,0
298.59710269341656,0
195.5069230836951,1
519.8784413255238,0
304.415820061693,1
30.571897435507793,0
221.61669440535164,1
166.02688469916077,1
150.76242302523937,1
220.81879766230233,1
212.20811164228598,0
61.88551316483475,0
110.3847156475232,0
127.99102065532114,0
98.91947392770737,0
825.5568392527532,0
99.38227155959444,1
119.63316839521175,0
46.502541617967644,0
116.19177165068076,0
495.46298812118766,0
383.737254501106,1
54.282751792859194,1
74.4621363762883,0
103.29469216153466,0
125.57963547453731,0
35.949878674216976,0
208.96271574443568,1
352.8809817309913,0
227.91784692020565,0
262.6028673471451,1
263.8817680945992,0
739.6180742885426,1
98.53931557425909,0
354.73763410241435,1
110.99494412012241,0
110.12494451626247,0
185.96945755168628,0
555.3732962343345,0
83.12285574949712,0
40.02007960428458,0
185.12716917051247,0
208.22129610198505,1
104.32094007769135,0
282.47307354892894,0
660.0176728677292,1
374.6812338017965,0
141.54886999170003,0
76.62139733374917,1
487.4150240707216,1
304.43124944703015,1
108.1051416896707,0
90.27213862138915,0
26.3967931763627,0
237.80591528540114,0
403.92322865654614,1
156.94454470705267,1
32.958053794299616,1
156.46143603983904,1
248.06633817332292,0
55.286207974764885,1
219.41865406821324,1
273.6714630487075,1
433.956248456369,0
337.11157041437195,0
100.96877731492026,1
382.1338943489245,1
171.052629760822,1
151.97299958398938,0
96.87059064852595,1
99.38627053646704,1
685.039542821125,0
398.5858853812664,0
114.92485905285878,0
218.16369821536998,1
50.49018879059373,0
74.57965321259967,0
176.39957783279291,1
260.00577876924285,1
232.4952276605904,1
911.1908825464719,0
39.074530164123296,1
127.93138289128217,1
162.2350426735543,1
51.864542691335885,1
1110.123437336542,0
465.1391131078165,0
135.30093951759267,0
45.5801211274902,0
180.4537845836464,0
111.55616766332935,1
294.5197639452008,1
231.23271094929967,1
272.5016112973447,0
704.1094928668916,0
339.47517775571856,0
74.32258253315442,1
37.619777093382815,0
215.34345707414678,1
463.97653971929964,1
255.89277251521946,1
335.26666343882664,0
445.81351800201304,0
25.261924088093913,0
114.40215583928266,0
224.18642090077554,0
96.74631474309757,1
118.42468335611038,1
226.40035736401177,0
401.6411833546804,0
188.91886227086545,0
21.238467686857927,0
502.90576757144726,0
205.02174538896594,1
64.60638815153521,1
69.91725012827301,0
393.50599800977164,1
199.48058668930304,0
602.7415578293366,1
122.01379898310641,1
153.67255330864745,0
139.2963927159608,1
330.9673651259639,0
102.6822031004843,0
787.2730845878283,0
232.65557146326086,0
257.7862574370742,1
615.4138424643055,1
130.3572496611936,1
70.94478907596314,0
78.19256110618649,1
146.7781246707021,1
322.8040177921896,0
267.01797326479647,1
86.11242052591928,1
42.37876292992361,0
798.4982029042702,0
583.5008878178804,0
